supplier,supplierCode,sku,sourceUid,title,slug,sourceUrl,mainImageUrl,reason,category,seoMode,rrp
SWD,swd,CL4M-178-300,SWD_CL4M-178-300,UNIVERSAL COLLECTOR 4 INTO 1 1 7/8&quot; PRIM 3&quot; OUTLET MS,cl4m-178-300-universal-collector-4-into-1-1-7-8-prim-3-outlet-ms,https://swd.com.au/products/universal-collector-4-into-1-1-7-8-prim-3-outlet-ms,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,149.50
SWD,swd,VX15-1463,SWD_VX15-1463,"8&quot; x 5&quot; Oval, 14&quot; Long, 2 1/2&quot;, C/C, Mega Power, Stainless",vx15-1463-8-x-5-oval-14-long-2-1-2-c-c-mega-power-stainless,https://swd.com.au/products/x-force-universal-muffler-2-5in-inlet-twin-in-twin-out-6in-x-9in-oval-resonator-stainless-steel,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL,mufflers-resonators,rich,175.00
SWD,swd,VX31-1430,SWD_VX31-1430,"UNIVERSAL OVAL MUFFLER(NO-TIP)CENTRE FLANGED INLET/C 3&#39; IN LET, 6.5&#39; X",vx31-1430-universal-oval-muffler-no-tip-centre-flanged-inlet-c-3-in-let-6-5-x,https://swd.com.au/products/universal-oval-mufflerno-tipcentre-flanged-inlet-c-3-in-let-6-5-x-10-body-length,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL,mufflers-resonators,rich,216.00
SWD,swd,11-x-6-oval-16-long-3-1-2-o-c-mega-power-stainless,SWD_11-x-6-oval-16-long-3-1-2-o-c-mega-power-stainless,11 X 6 Oval 16 Long 3 1 2 O C Mega Power Stainless,11-x-6-oval-16-long-3-1-2-o-c-mega-power-stainless,https://swd.com.au/products/11-x-6-oval-16-long-3-1-2-o-c-mega-power-stainless,,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,standard,0.00
SWD,swd,twin-tip-6x10-oval-mufflercen,SWD_twin-tip-6x10-oval-mufflercen,Twin TIP 6X10 Oval Mufflercen,twin-tip-6x10-oval-mufflercen,https://swd.com.au/products/twin-tip-6x10-oval-mufflercen,,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,standard,0.00
SWD,swd,SB05-2,SWD_SB05-2,"CANNON MUFFLER-4&#39; S/CUT TIP,5.75&#39; OD BARREL,2&#39; INLET",sb05-2-cannon-muffler-4-s-cut-tip-5-75-od-barrel-2-inlet,https://swd.com.au/products/cannon-muffler-4-s-cut-tip-5-75-od-barrel-2-inlet,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL,mufflers-resonators,rich,175.00
SWD,swd,P-EX12-2,SWD_P-EX12-2,5&#39;X8&#39;TWINTIP OVAL MUFFLER-STAINLESS,p-ex12-2-5-x8-twintip-oval-muffler-stainless,https://swd.com.au/products/5x8twintip-oval-muffler-stainless,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL,mufflers-resonators,rich,219.00
SWD,swd,x-force-universal-oval-muffler-3in-inlet-straight-cut-twin-tip-stainless-steel-1,SWD_x-force-universal-oval-muffler-3in-inlet-straight-cut-twin-tip-stainless-steel-1,X Force Universal Oval Muffler 3IN Inlet Straight CUT Twin TIP Stainless Steel 1,x-force-universal-oval-muffler-3in-inlet-straight-cut-twin-tip-stainless-steel-1,https://swd.com.au/products/x-force-universal-oval-muffler-3in-inlet-straight-cut-twin-tip-stainless-steel-1,,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,standard,0.00
SWD,swd,VX05-1457,SWD_VX05-1457,"10&quot; x 4&quot; Oval, 14&quot; Long, 2 1/4&quot;, O/C, Mega Power, Stainless",vx05-1457-10-x-4-oval-14-long-2-1-4-o-c-mega-power-stainless,https://swd.com.au/products/10-x-4-oval-14-long-2-1-4-o-c-mega-power-stainless,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL,mufflers-resonators,rich,150.00
SWD,swd,VX05-1463,SWD_VX05-1463,"10&quot; x 4&quot; Oval, 14&quot; Long, 2 1/2&quot;, O/C, Mega Power, Stainless",vx05-1463-10-x-4-oval-14-long-2-1-2-o-c-mega-power-stainless,https://swd.com.au/products/10-x-4-oval-14-long-2-1-2-o-c-mega-power-stainless,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL,mufflers-resonators,rich,150.00
SWD,swd,MF-LP02-3,SWD_MF-LP02-3,"Straight Cut Tip / Flanged - 6&quot; Round, In 3&quot;, Inlet L 3&quot;, L 14&quot;, Tip O",mf-lp02-3-straight-cut-tip-flanged-6-round-in-3-inlet-l-3-l-14-tip-o,https://swd.com.au/products/x-force-universal-cannon-muffler-3in-inlet-4-5in-straight-cut-tip-6in-muffler-w-flange-stainless-steel,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL,fasteners-fittings,standard,220.00
SWD,swd,honda-prelude-98-cat-back-with-s10,SWD_honda-prelude-98-cat-back-with-s10,Honda Prelude 98 CAT Back with S10,honda-prelude-98-cat-back-with-s10,https://swd.com.au/products/honda-prelude-98-cat-back-with-s10,,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,standard,0.00
SWD,swd,straight-cut-tip-6-round-in-3-inlet-l-3-l-14-tip-out-4-1-2-tip-l-5-stainless,SWD_straight-cut-tip-6-round-in-3-inlet-l-3-l-14-tip-out-4-1-2-tip-l-5-stainless,Straight CUT TIP 6 Round in 3 Inlet L 3 L 14 TIP OUT 4 1 2 TIP L 5 Stainless,straight-cut-tip-6-round-in-3-inlet-l-3-l-14-tip-out-4-1-2-tip-l-5-stainless,https://swd.com.au/products/straight-cut-tip-6-round-in-3-inlet-l-3-l-14-tip-out-4-1-2-tip-l-5-stainless,,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,standard,0.00
SWD,swd,ES-VE03-CRP,SWD_ES-VE03-CRP,COMMODORE VE 3&#39; CAT REPLACEMENT PIPES,es-ve03-crp-commodore-ve-3-cat-replacement-pipes,https://swd.com.au/products/commodore-ve-3-cat-replacement-pipes,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,185.00
SWD,swd,LP02-2,SWD_LP02-2,6 RND GLD TIG 14 C/C 4.5 S/C 4,lp02-2-6-rnd-gld-tig-14-c-c-4-5-s-c-4,https://swd.com.au/products/6-rnd-gld-tig-14-c-c-4-5-s-c-4,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,182.00
SWD,swd,VX09-1457,SWD_VX09-1457,"8&quot; x 5&quot; Oval, 14&quot; Long, 2 1/4&quot;, O/C, Mega Power, Stainless",vx09-1457-8-x-5-oval-14-long-2-1-4-o-c-mega-power-stainless,https://swd.com.au/products/8-x-5-oval-14-long-2-1-4-o-c-mega-power-stainless,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL,mufflers-resonators,rich,135.00
SWD,swd,4-1-2-round-18-long-3-c-c-perforated-stainless,SWD_4-1-2-round-18-long-3-c-c-perforated-stainless,4 1 2 Round 18 Long 3 C C Perforated Stainless,4-1-2-round-18-long-3-c-c-perforated-stainless,https://swd.com.au/products/4-1-2-round-18-long-3-c-c-perforated-stainless,,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,standard,0.00
SWD,swd,CT05-16S,SWD_CT05-16S,HOT-DOG RESONATOR 3.5&#39; INLET 16&#39; LONG,ct05-16s-hot-dog-resonator-3-5-inlet-16-long,https://swd.com.au/products/x-force-universal-muffler-3-5in-inlet-4-5in-hot-dog-style-resonator-stainless-steel-1,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL,mufflers-resonators,rich,96.00
SWD,swd,EM-SW25-RR,SWD_EM-SW25-RR,WRX/STI 2011-ON SEDAN QUAD TIP,em-sw25-rr-wrx-sti-2011-on-sedan-quad-tip,https://swd.com.au/products/wrx-sti-2011-on-sedan-quad-tip-1,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,275.00
SWD,swd,EM-SW08-FSC,SWD_EM-SW08-FSC,XForce Performance Exhaust System for Subaru Impreza (01/2005 - 11/201,em-sw08-fsc-xforce-performance-exhaust-system-for-subaru-impreza-01-2005-11-201,https://swd.com.au/products/xforce-performance-mild-steel-to-suit-subaru-impreza-01-2005-11-2016,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL,complete-exhaust-systems,rich,419.00
SWD,swd,hot-dog-2inlet-12long-stainl,SWD_hot-dog-2inlet-12long-stainl,HOT DOG 2INLET 12LONG Stainl,hot-dog-2inlet-12long-stainl,https://swd.com.au/products/hot-dog-2inlet-12long-stainl,,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,standard,0.00
SWD,swd,EM-VF73-DB,SWD_EM-VF73-DB,VE-VF COMMODORE CROSS BRACE,em-vf73-db-ve-vf-commodore-cross-brace,https://swd.com.au/products/ve-vf-commodore-cross-brace,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL,complete-exhaust-systems,rich,75.00
SWD,swd,H2-HF02BKIT_FG-U,SWD_H2-HF02BKIT_FG-U,XForce Header for Ford Falcon (02/2008 - 12/2014),h2-hf02bkit-fg-u-xforce-header-for-ford-falcon-02-2008-12-2014,https://swd.com.au/products/xforce-header-for-ford-falcon-02-2008-12-2014,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL,extractors-headers,rich,985.00
SWD,swd,x-force-merge-pipe-from-twin-2in-to-single-2-5in-stainless-steel,SWD_x-force-merge-pipe-from-twin-2in-to-single-2-5in-stainless-steel,X Force Merge Pipe From Twin 2IN to Single 2 5IN Stainless Steel,x-force-merge-pipe-from-twin-2in-to-single-2-5in-stainless-steel,https://swd.com.au/products/x-force-merge-pipe-from-twin-2in-to-single-2-5in-stainless-steel,,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,standard,0.00
SWD,swd,CL2-250-350-S,SWD_CL2-250-350-S,MERGER PIPE 2.5&#39;-&gt;3.5&#39; STAINLESS STEEL,cl2-250-350-s-merger-pipe-2-5-3-5-stainless-steel,https://swd.com.au/products/merger-pipe-2-5-3-5-stainless-steel,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,33.00
SWD,swd,CL2-250-300-S,SWD_CL2-250-300-S,"2 into 1 - 2-1/2&quot; In, 3&quot; Out, Stainless",cl2-250-300-s-2-into-1-2-1-2-in-3-out-stainless,https://swd.com.au/products/x-force-merge-pipe-from-twin-2-5in-to-single-3in-stainless-steel,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,26.00
SWD,swd,bmw-f-series,SWD_bmw-f-series,BMW F Series,bmw-f-series,https://swd.com.au/products/bmw-f-series,,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,standard,0.00
SWD,swd,key-black-1d45-suits-diagonally-detachable-lug,SWD_key-black-1d45-suits-diagonally-detachable-lug,KEY Black 1D45 Suits Diagonally Detachable LUG,key-black-1d45-suits-diagonally-detachable-lug,https://swd.com.au/products/key-black-1d45-suits-diagonally-detachable-lug,,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,standard,0.00
SWD,swd,vw-bmu-key-acs10,SWD_vw-bmu-key-acs10,VW BMU KEY ACS10,vw-bmu-key-acs10,https://swd.com.au/products/vw-bmu-key-acs10,,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,standard,0.00
SWD,swd,BR-9092037,SWD_BR-9092037,KEY BLACK 1D37 SUITS DIAGONALLY DETACHABLE LUG,br-9092037-key-black-1d37-suits-diagonally-detachable-lug,https://swd.com.au/products/key-black-1d37-suits-diagonally-detachable-lug,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,30.99
SWD,swd,CT05-14S,SWD_CT05-14S,"4&quot; Round, 14&quot; Long, 3-1/2&quot;, C/C, Perforated, Stainless",ct05-14s-4-round-14-long-3-1-2-c-c-perforated-stainless,https://swd.com.au/products/x-force-universal-muffler-3-5in-inlet-4-5in-hot-dog-style-resonator-stainless-steel,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL,mufflers-resonators,rich,91.00
SWD,swd,key-black-3d30-suits-diagonally-detachable-lug,SWD_key-black-3d30-suits-diagonally-detachable-lug,KEY Black 3D30 Suits Diagonally Detachable LUG,key-black-3d30-suits-diagonally-detachable-lug,https://swd.com.au/products/key-black-3d30-suits-diagonally-detachable-lug,,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,standard,0.00
SWD,swd,BR-9092036,SWD_BR-9092036,KEY BLACK 1D36 SUITS DIAGONALLY DETACHABLE LUG,br-9092036-key-black-1d36-suits-diagonally-detachable-lug,https://swd.com.au/products/key-black-1d36-suits-diagonally-detachable-lug,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,30.99
SWD,swd,BR-9092044,SWD_BR-9092044,KEY BLACK 1D44 SUITS DIAGONALLY DETACHABLE LUG,br-9092044-key-black-1d44-suits-diagonally-detachable-lug,https://swd.com.au/products/key-black-1d44-suits-diagonally-detachable-lug,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,30.99
SWD,swd,BR-9092328,SWD_BR-9092328,KEY BLACK 3D28 SUITS DIAGONALLY DETACHABLE LUG,br-9092328-key-black-3d28-suits-diagonally-detachable-lug,https://swd.com.au/products/key-black-3d28-suits-diagonally-detachable-lug,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,30.99
SWD,swd,BR-9092035,SWD_BR-9092035,KEY BLACK 1D35 SUITS DIAGONALLY DETACHABLE LUG,br-9092035-key-black-1d35-suits-diagonally-detachable-lug,https://swd.com.au/products/key-black-1d35-suits-diagonally-detachable-lug,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,30.99
SWD,swd,BR-9092032,SWD_BR-9092032,KEY BLACK 1D32 SUITS DIAGONALLY DETACHABLE LUG,br-9092032-key-black-1d32-suits-diagonally-detachable-lug,https://swd.com.au/products/key-black-1d32-suits-diagonally-detachable-lug,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,30.99
SWD,swd,key-black-3d27-suits-diagonally-detachable-lug,SWD_key-black-3d27-suits-diagonally-detachable-lug,KEY Black 3D27 Suits Diagonally Detachable LUG,key-black-3d27-suits-diagonally-detachable-lug,https://swd.com.au/products/key-black-3d27-suits-diagonally-detachable-lug,,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,standard,0.00
SWD,swd,key-black-1d55-suits-diagonally-detachable-lug,SWD_key-black-1d55-suits-diagonally-detachable-lug,KEY Black 1D55 Suits Diagonally Detachable LUG,key-black-1d55-suits-diagonally-detachable-lug,https://swd.com.au/products/key-black-1d55-suits-diagonally-detachable-lug,,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,standard,0.00
SWD,swd,BR-9092052,SWD_BR-9092052,KEY BLACK 1D52 SUITS DIAGONALLY DETACHABLE LUG,br-9092052-key-black-1d52-suits-diagonally-detachable-lug,https://swd.com.au/products/key-black-1d52-suits-diagonally-detachable-lug,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,30.99
SWD,swd,BR-9092051,SWD_BR-9092051,KEY BLACK 1D51 SUITS DIAGONALLY DETACHABLE LUG,br-9092051-key-black-1d51-suits-diagonally-detachable-lug,https://swd.com.au/products/key-black-1d51-suits-diagonally-detachable-lug,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,30.99
SWD,swd,BR-9092034,SWD_BR-9092034,KEY BLACK 1D34 SUITS DIAGONALLY DETACHABLE LUG,br-9092034-key-black-1d34-suits-diagonally-detachable-lug,https://swd.com.au/products/key-black-1d34-suits-diagonally-detachable-lug,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,30.99
SWD,swd,BR-9092352,SWD_BR-9092352,KEY BLACK 3D52 SUITS DIAGONALLY DETACHABLE LUG,br-9092352-key-black-3d52-suits-diagonally-detachable-lug,https://swd.com.au/products/key-black-3d52-suits-diagonally-detachable-lug,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,30.99
SWD,swd,BR-9092033,SWD_BR-9092033,KEY BLACK 1D33 SUITS DIAGONALLY DETACHABLE LUG,br-9092033-key-black-1d33-suits-diagonally-detachable-lug,https://swd.com.au/products/key-black-1d33-suits-diagonally-detachable-lug,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,30.99
SWD,swd,BR-9092054,SWD_BR-9092054,KEY BLACK 1D54 SUITS DIAGONALLY DETACHABLE LUG,br-9092054-key-black-1d54-suits-diagonally-detachable-lug,https://swd.com.au/products/key-black-1d54-suits-diagonally-detachable-lug,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,30.99
SWD,swd,key-black-1d39-suits-diagonally-detachable-lug,SWD_key-black-1d39-suits-diagonally-detachable-lug,KEY Black 1D39 Suits Diagonally Detachable LUG,key-black-1d39-suits-diagonally-detachable-lug,https://swd.com.au/products/key-black-1d39-suits-diagonally-detachable-lug,,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,standard,0.00
